id,tag,name,birthday,mcnum,tlpd_id,tlpd_db,lp_name,sc2e_id,country,race,dom_val,dom_start_id,dom_end_id,current_rating_id,romanized_name
6136,moririx,,,,,,,,DE,T,-1.22371632602735,52,53,7285681,
13830,moritz,,,,,,,,DE,Z,-1.28126520931207,26,27,7286794,
13693,Moubachaou,"",,,,,"",,FR,T,-1.60357405048983,34,35,7296308,""
17310,Moulzy,,,,,,,,AU,P,-1.7746181894919,27,28,7285723,
21285,Mouse,,,,,,,,UK,T,-1.97131167677099,28,29,7301596,
19436,Susanoo,,,,,,,,PL,P,-1.84355171956396,26,27,7292282,
17599,psps,,,,,,,,CN,Z,-1.75960655996445,28,29,7291529,
21020,Punchline,,,,,,,,RU,T,-1.92751091553688,26,27,7289920,
12367,Pundurs,,,,,0,,,LV,T,-1.31558989826217,28,29,7302803,
16029,Puzon,,,,,0,,,PL,T,-2.03715089976898,89,90,7300763,
11927,Pvris,,,,,,,,US,Z,-1.34809477684006,26,27,7287133,
10402,PvX,Christan Burke,,,,0,,,DE,P,-1.33169650664264,30,31,7287323,
11365,Tarabostes,,,,,,,,,T,-1.26121384202171,28,29,7299457,
14010,Tarantula,"",,,,,"",,IT,Z,-1.60803342429897,26,27,7289738,""
5471,Tarei,,,,,,,,US,P,-0.950047741756305,29,30,7302589,
6791,Target,,,,,0,,,DE,T,-1.53475041267367,92,93,7296647,
11807,Tari,,,,,0,,,RU,Z,-1.32550674424808,30,31,7298941,
20621,Tasadar,,,,,,,,RU,P,-1.97322369739173,26,27,7286128,
13,Mvp,정종현,1991-02-12,1,590,3,Mvp_(player),121,KR,T,6.216552461774988,25,54,7290388,Jung Jong Hyun
14,MarineKing,이정훈,1993-07-11,1,959,3,MarineKing,170,KR,T,2.393890418365783,42,67,7295872,Lee Jung Hoon
22,NesTea,임재덕,1982-12-12,1,29,3,NesTea,123,KR,Z,0.3878085831544208,25,39,7293733,Lim Jae Duk
26,Nerchio,Artur Bloch,1992-08-09,1,1771,2,Nerchio,226,PL,Z,0.6770821012661195,172,187,7284838,
54,YoDa,최병현,1992-12-24,1,2039,3,YoDa,338,KR,T,0.2362998376295995,117,122,7295439,Choi Byung Hyun
1063,Blight,מיכאל רמות,,1,4292,2,,,IL,T,-0.958617742105092,35,36,7290873,Michael Ramot
8828,Szxy,,,2,,,,,CN,Z,-1.26099335125933,37,38,7291461,
312,AlaStOr,Enrique Macias,,2,4250,2,AlaStOr,460,ES,Z,-1.47376603335929,205,206,7291925,""
5141,alexalder,,,2,,,,,IT,Z,-1.07928322679907,28,29,7292693,
18424,Arcair,,,2,,0,,,UK,T,-2.37554135273987,55,56,7285140,
5295,Todesschnitzel,,,,,,,,DE,P,-1.0592854352556,52,53,7294673,
16650,Todinho,,,,,,,,BR,R,-1.75089318213079,28,29,7289934,
10359,Toetoefoot,,,,,,,,US,Z,-1.267268533055,29,30,7285068,
10139,TOGUSA,Nathan Corbeaux,,,,0,,,FR,P,-1.34879606544214,37,38,7292697,
607,Ash,张烬月,,2,,0,,533,CN,P,-0.966891253238461,49,50,7299292,Zhang Jinyue
3482,AsTeR,Connor Richardson,,2,4062,2,,,UK,Z,-1.91237833955278,219,220,7284681,
1477,Astraea,나영복,1985-04-28,2,1874,1,,,KR,T,,25,26,7286414,Na Young Bok
313,Attero,Andrew Golec,1988-02-04,2,1601,2,,247,CA,P,-0.655232282959331,55,56,7297077,
441,Avekatten,Andreas Lykholt-Svendsen,1994-10-19,2,3167,2,Avekatten,,DK,Z,-1.4794584006137,210,211,7302350,
1575,Baby,남현우,,2,,0,,,KR,Z,,25,26,7290483,Nam Hyun Woo
1730,Bai,蔡竣百,,2,2967,3,,,TW,Z,-1.12221193041065,72,73,7295972,Cai Jun Bai
2102,Bails,Bailey Thomas,1996-06-25,2,4883,3,Bails,,US,P,-1.11634060902304,188,189,7286397,
783,Ball,詹鎮宇,1984-03-15,2,2010,2,SoftBall,385,TW,T,-1.77469605302129,270,271,7291775,Zhan Zhen Yu
6357,Believe,김주열,,2,,0,Believe (Korean player),,KR,P,-1.05867836883235,51,52,7298482,Kim Ju Yeol
385,Bellini,Juan José Bellini,,2,,,"",,CO,T,-0.798346233400727,65,66,7299555,
1912,Bielsko,Konrad Janica,,2,4285,3,,,AU,P,-0.631336627660897,46,47,7293229,
199,DieStar,Marcin Wieczorek,1990-06-18,2,1566,2,DieStar,246,PL,T,-1.02319153111016,176,177,7285955,
13207,fundidorTHC,"",,2,,,"",,ES,T,-1.65240081689053,43,44,7292876,""
18164,weskimo,,,2,,,,,UK,P,-2.17791478403972,56,57,7295903,
9531,Trick,,,,,,,,JP,T,-0.975023755153516,30,31,7295406,
2547,Trick,,,,4813,3,,,KR,T,-0.641113074220576,28,29,7290111,
5649,trickyboy,,,,,0,,,CN,Z,-1.0657327437008,36,37,7291041,
275,DBS,Thorsten Seifert,,2,2793,2,,443,DE,T,-0.788151266492622,47,48,7288879,
270,Delphi,Lukas Hilgers,,2,1577,2,Delphi,237,DE,Z,-1.23266487017461,152,153,7292866,
323,Destiny,Steven Bonnell,1988-12-12,2,2765,2,Destiny,59,US,Z,-1.3522650630983,156,157,7292611,
15650,Saito,,,2,,,,,JO,Z,-1.82060364604127,49,50,7289377,
14233,twelveD,"",,,,,"",,,P,-1.582956433936,29,30,7297994,""
423,Heavens,Nam Tran,1991-10-01,2,3664,3,Heavens,,US,Z,-0.948576653708849,65,66,7287428,
419,ho8ot,Андрей Михеев,,2,1898,2,"",,RU,Z,-1.5584774255743,152,153,7294342,Andrey Mikheev
12646,Wombutt,,,2,,,"",,US,Z,-1.5763979581364,60,61,7299149,
712,devz,David Křivák,,2,4705,2,,,CZ,Z,-1.96812840776911,218,219,7285469,
221,ViBE,Dan Scherlong,1987-05-09,2,1934,2,ViBE,63,US,Z,-1.50079848888403,268,269,7284744,""
20573,Velox,,,,,,,,,Z,-1.97728142312379,27,28,7290581,
1241,Eifer,Richard Gayler,,2,4687,2,,,US,P,-0.885112011180955,40,41,7300221,
1347,Ejden,Mathias Ejdetjärn,,2,,,"",,SE,Z,-1.1261959344228,66,67,7293774,
321,viPro,Rasmus Östersjö,1993-08-25,2,3170,2,viPro,,SE,P,-0.916505643695945,65,66,7300027,
1172,Gerrard,박외식,1984-03-07,2,1893,1,"",,KR,Z,-1.20323042673509,142,143,7290083,Park Oe Sik
1458,GGanDoL,이동민,,2,4581,3,GGanDoL,,KR,P,-1.00670850442792,63,64,7300846,Lee Dong Min
1010,gillon,Kristoffer Svensson,,2,,,"",,SE,T,-1.51107393058441,135,136,7296676,
2040,HammEr,홍진표,1993-01-10,2,,0,Rudy,,KR,T,-0.844233398110428,58,59,7285895,Hong Jin Pyo
1832,hAnBin,,,2,,,"",,KR,T,-0.86678768719139,81,82,7287927,Jo Han Bin
1004,Weekend,이행선,,2,2326,3,Weekend,,KR,P,-1.18198775617586,142,143,7287097,Lee Haeng Sun
5871,Diord,Lucio Rossi,,2,,,,,IT,T,-1.6997721010454,155,156,7294004,
5268,Djvillian,Dylan Williams,1990-04-12,2,,,"",,AU,Z,-1.43369804547337,126,127,7300755,
2100,Winter,Evan Ballnik,,2,,0,,,US,Z,-2.01208732651887,201,202,7294192,
21027,Wizard,,,,,,,,BR,Z,-1.94209883818524,26,27,7284459,
4276,ZAiN,Zain Sekha,,2,,0,"",,UK,P,-1.69606178173957,230,231,7302326,
7365,Arai,박준섭,,2,,0,,,KR,P,-1.98962626617206,221,222,7284521,Park Joon Seob
9212,Arctur,Алексей Рожнов,,2,,0,,,RU,T,-1.32835794771982,68,69,7284916,Aleksey Rozhnov
2835,XiaOzi,"",,,1153,2,"",,CN,Z,,25,26,7291068,
8038,Yours,Cameron Foster,,2,,0,,,AU,Z,-1.48410480586737,97,98,7290381,
787,Artosis,Daniel Stemkoski,1983-04-06,2,1129,3,,60,US,P,-1.83684120250575,194,195,7286395,
8877,Boomerang,,,2,,,,,US,T,-1.48270910662124,70,71,7289700,
18151,贾思,,,2,,,,,CN,R,-1.61176004143014,28,29,7293459,
79,ByuL,한지원,1992-08-07,2,1097,3,ByuL,530,KR,Z,0.23851111432154537,157,162,7287132,Han Ji Won
122,Clide,한규종,1987-11-04,2,114,3,Clide,203,KR,T,-0.637717675411593,65,66,7298626,Han Kyu Jong
2160,frozz,Roko Marinkovic,,2,,,"",,HR,T,-1.34717207420895,176,177,7289033,""
5551,Bloop,Philip Söderblom,,2,,,"",,SE,T,-1.70557697800274,115,116,7293720,
4707,Bones,Myles Donald,1994-09-05,2,,,User:Zeppelin535/Bones,,CA,P,-1.5283569900592,160,161,7288439,""
5993,borrex,Ivan Borrezo,,2,,0,"",,ES,Z,-1.51399148570537,141,142,7298144,
8376,CarsickZerg,雷天同,,2,,0,,,CN,Z,-1.64194098085466,169,170,7291731,Lei Tiantong
5262,Chobosniper,Leo Lai,,2,,0,,,AU,Z,-1.14640882631345,104,105,7296324,
10296,Zelos,Job Jongebloet,,,,0,,,NL,T,-1.69238177337005,92,93,7298476,
1734,Cutter,,,2,2746,3,"",,KR,T,-0.681346436253435,41,42,7299106,Kim Yong Soon
1559,DaZe,Ionita Andrei-Alexandru,,2,3705,2,"",,RO,P,-1.28173749612957,107,108,7288479,
10819,Contentgaga,Alexandre Dellesse,,,,0,"",,FR,T,-1.70026276152991,138,139,7288783,""
16925,ConTinuity,,,,,,,,,T,-1.75544728417724,25,26,7285348,
1746,Diffe,Øyvinn Kastnes,,2,,,"",,NO,P,-1.61519391773429,173,174,7302166,""
2056,Drug,권진영,1985-02-09,2,123,1,,,KR,Z,,25,26,7291652,Kwon Jin Young
37,duckdeok,김경덕,1995-01-27,1,1982,3,finale,139,KR,P,-0.599297082426264,45,46,7293015,Kim Kyeong Deok
103,elfi,Samuli Sihvonen,1990-10-24,1,1836,2,elfi,271,FI,P,-0.696547008332784,130,131,7287579,""
118,Beastyqt,Александар Крстић,1990-12-29,1,2131,2,Beastyqt,319,RS,T,-1.11950810464408,273,274,7301563,Aleksandar Krstic
4225,EGG,Matias Barba,,2,,0,,,AR,Z,-1.87502992387097,230,231,7284440,
4611,Elessar,Adam Saleh,,2,,0,,,AU,R,-1.73680793304156,186,187,7288820,
4339,Elvis,,,2,,0,,,NO,P,-2.20729141756714,236,237,7301721,
4364,Fate,Karlo Senga,,2,,,"",,PH,P,-1.3283481831127,114,115,7288161,
166,Check,이형주,1986-02-14,1,1860,3,Check,165,KR,Z,-0.4774600986358,36,37,7300322,Lee Hyung Joo
183,Bischu,Jesper Johansson,1990-01-18,1,1672,2,Bischu,90,SE,P,-0.706306741916167,118,119,7294782,
1813,Bunny,Patrick Brix,1992-12-04,1,4369,2,User:BlessedGlobe/Dreambunny,504,DK,T,-0.880118629027539,66,67,7298145,""
4433,HenrikWDM,,,2,,,,,NO,P,-0.864521391509003,25,26,7297629,
4171,Hephaistas,Dani van Dam,,2,,,"",,NL,Z,-1.39383043982452,117,118,7299783,
5006,HobanPrince,김범휘,,2,,0,,,KR,T,-0.757365156668925,28,29,7299789,Kim Bum Hwi
5272,Hodges,Josh Mitchell,,2,,0,,,UK,Z,-1.1945929339065,54,55,7285632,
4391,Honeybear,Joseph Millard,,2,,,"",,US,Z,-1.37385806446915,163,164,7293437,""
4759,iEatPuppies,,,2,,,,,SE,Z,-0.95776874354397,28,29,7288015,
5319,Isaac,"",,2,,,"",,US,Z,-1.86929476606692,187,188,7290134,""
4251,iTiLoVeYoU,,,2,,,,,MX,Z,-0.852745200293734,28,29,7291473,
4095,K0ali,,,2,4896,2,,,US,R,-1.11155137125621,62,63,7288206,
2566,Armani,박진혁,1996-04-29,1,,0,Armani,,KR,Z,-0.910648496008014,215,216,7284862,Park Jin Hyuk
404,ALF,Олександр Яценко,,1,1157,2,,,UA,Z,-0.715921581125691,40,41,7297847,Aleksander Yatsenko
6631,eNtitY,Richard Wattle,,2,,0,,,US,P,-1.17221171471007,120,121,7298313,
6109,Eros,Lindsay Roos,,2,,0,,,AU,Z,-1.83393590608304,151,152,7299024,
5942,expertX,张博文,,2,,0,,,CN,P,-1.91649019861321,231,232,7298842,Zhang Bowen
5615,FightingFrog,"",,2,,0,"",,SE,P,-1.52822880866146,197,198,7284725,""
6018,Flux,Simon Griffin,,2,,0,,,UK,P,-2.5075683584945,216,217,7301856,
7266,정민기,,,2,,,,,KR,T,-0.741607041126952,37,38,7292480,
8699,조석기,,,2,,,,,KR,P,-0.607591044000363,25,26,7291420,
7283,최대민,,,2,,,,,KR,R,-0.726522212710524,27,28,7288107,
8700,하동진,,,2,,,,,KR,T,-0.618501040252654,25,26,7290046,
7337,홍재선,,,2,,,,,KR,T,-0.719666153663788,26,27,7300225,
7079,황중철,,,2,,,,,KR,Z,-0.724655607393306,27,28,7293879,
7793,Daz,"",,2,,,"",,SE,T,-1.23141885563772,54,55,7295800,""
8054,Flubz,,,2,,0,,,UK,Z,-1.87868318863912,185,186,7296989,
1869,Acoustic,,,2,4309,3,,,KR,P,-0.631291551904042,50,51,7298294,
14084,ACRAaron,"",,2,,,"",,CA,T,-1.93468141248757,93,94,7296456,""
388,ActionJesuz,Lars Krøjmand,1989-07-01,2,2120,3,,,DK,Z,-0.773412058855823,43,44,7302671,
9810,DieZacro,Francis Carignan,,2,,,"",,CA,Z,-2.02684756197241,189,190,7287636,""
9314,DisK,Alexandre Corriveau,,2,,0,,,CA,P,-1.40058558915379,78,79,7284833,
8282,DoxWrath,,,2,,,,,ES,P,-1.14884305796212,28,29,7293906,
9329,Dunmer,,,2,,0,,,UK,T,-2.11112128106574,176,177,7284245,
8542,Elmatador,,,2,,,,,RU,T,-1.18999705913765,26,27,7289410,
8982,epikfaal,,,2,,,,,NL,P,-1.78501729123163,132,133,7299559,
8211,Falcon,,,2,,,,,,Z,-1.16620414508359,28,29,7284980,
4472,AndyPandy,Andrew Platt,,2,,0,,,UK,Z,-1.32027642477108,62,63,7285352,
15167,Asura,,,2,,,,,VN,Z,-2.04461996676213,82,83,7299012,
11713,깜돌이,,,2,,,,,KR,T,-1.1597637348968,28,29,7288188,
16271,민재홍,,,2,,0,,,KR,T,-1.58676400304694,32,33,7301971,
8702,안승현,,,2,,,,,KR,T,-0.626533251119581,25,26,7294095,
10691,삼갓저그,김태화,,2,,0,,,KR,Z,-1.41425853329802,71,72,7285496,
14393,Intothenata,,,2,,,,,KR,P,-1.38892832083235,27,28,7290545,
10620,유단대적,우민규,,2,,0,,,KR,P,-1.12059696580983,28,29,7286118,
753,Clavie,陈天宁,,3,2549,2,Clavie,,CN,P,-1.22649988314679,133,134,7297573,Chen Tianning
9232,CNProtoss,沈桐,,3,,0,CNProtoss,,CN,P,-1.56626162006012,216,217,7292796,Shen Tong
5063,CoachPark,"",,3,,,"",,KR,P,-0.791623558387131,27,28,7295416,
14426,CoachZ,,,3,,0,,,US,R,-2.22350674682062,108,109,7301648,
10406,Daspocksta,Andrew Carswell,,3,,0,,,UK,T,-1.88530869394273,72,73,7287486,
2537,DeeMo,Justin Souders,1996-04-25,3,2830,7,DeeMo,,US,T,-1.02514143896283,111,112,7300147,
265,CrunCher,Abdulaziz Abed,1991-12-09,2,2254,2,CrunCher,31,US,P,-0.716468524328604,63,64,7295089,
8298,Azures,Timothy Marsden,,3,,0,,,UK,P,-2.43896312801654,177,178,7285585,
12852,BabyMarine,Andrea Romiti,2005-07-01,3,,0,,,IT,T,-2.11450834096847,115,116,7284404,
12840,Bacco,,,3,,,,,US,T,-1.4431710775016,28,29,7289676,
2079,BackpackSC2,Daniel Meyer,,3,,0,,,US,P,,25,26,7295537,
8509,BackWash,Leon ten Tije,,3,,0,,,NL,Z,-1.83841506859613,92,93,7286491,
1041,FooFighter,Василије Кековић,,3,2196,2,,,RS,T,-1.48471615945433,156,157,7300750,Vasilije Kekovic
7032,CanCho,박찬은,,3,,0,,,KR,Z,-0.726432649701584,27,28,7291364,Park Chan Eun
3281,Candide,Alex Kang,,3,3053,2,"",,US,Z,-1.10253311025186,66,67,7294494,
5102,Chris,Chris Birkas,,3,,0,"",,AU,T,-1.61109847767308,106,107,7289343,""
14089,ChrystoBallz,,,3,,,,,CA,Z,-1.71945843598011,26,27,7295845,
7529,Chucky,Alessandro Artoni,,3,,0,,,IT,T,-1.27400401675203,71,72,7285124,
4246,Chupirul,,,3,,,,,MX,P,-0.90676750459827,28,29,7296878,
7055,Classy,조현빈,,3,,0,,,KR,T,-0.723104692068183,27,28,7293904,Jo Hyun Bin
9567,Cless,"",,3,,,"",,AU,P,-0.743325928243145,28,29,7301440,""
5157,Clinon,,,3,,,,,ES,Z,-1.09760998031076,28,29,7286508,
4261,CLOUD,,,3,,,"",,MX,T,-0.815466926864432,28,29,7294681,
5974,ClsClassic,"",,3,,0,"",,TH,T,-1.90667574977336,164,165,7290127,""
8081,cma1681,,,3,,,,,US,T,-1.0968255032247,25,26,7294707,
17589,CmeTanKa,,,3,,,,,UA,T,-2.13235130749626,68,69,7288131,
2501,ColdWave,Jian Ruan,,3,,,"",,US,T,-0.751853532328231,26,27,7296926,
15722,Conor_Gilligan,,,3,,,,,US,R,-1.65474640104589,28,29,7300197,
6076,coolbeans,Seb Roache,,3,,0,,,AU,P,-1.30481460397293,71,72,7293210,
491,DarkCell,Nick Murray,,2,2251,2,,,US,Z,-1.10818519473833,102,103,7293482,
542,desRow,Marc-Olivier Proulx,1989-09-16,2,2221,3,desRow,389,CA,P,-1.27886945084481,167,168,7300911,""
525,Drafter,Rasmus Kristensen,,2,1775,2,,312,DK,T,-0.59555915559742,33,34,7298427,
1026,DrakE,Bryan Sum,,3,,,"",509,SG,T,-0.799308981134121,25,26,7297821,
18548,Drakke,,,3,,,,,US,Z,-1.84025908345564,31,32,7300261,
5975,Drinksarlot,,,3,,0,,,AU,Z,-1.5173864983672,61,62,7300144,
3209,DrNightOwl,Cody Gresham,,3,3120,2,,,US,Z,-0.506930766479964,28,29,7291597,
5286,Drolla,Max Curran,,3,,,"",,UK,P,-1.14107447120916,73,74,7301738,
7997,Drow,"",,3,,0,"",,AU,Z,-1.18883477927736,54,55,7289349,
4141,DroW,Mads Jensen,,3,,0,,,DK,P,-0.978412741384079,32,33,7292395,
904,Blysk,Thomas Kopankiewicz,1995-11-23,2,,0,"",549,SG,P,-1.46180481743709,194,195,7284720,""
934,ButterflyEffect,백승주,1991-01-01,2,1953,1,,251,KR,T,-0.480942857840454,36,37,7293446,Baek Seung Joo
979,cArn,Souaib Hanaf,,2,3260,3,cArn,,FR,T,-1.27536238081798,84,85,7289391,
8475,Incursion,Eric Lim,,3,,0,,,US,P,,25,26,7287585,
7074,INFIGHTER,장지연,,3,,0,,,KR,T,-0.759954528672627,42,43,7300012,Jang Ji Yun
774,InHeartBeat,Дмитро Антоненко,,3,3029,2,,,UA,P,-0.938732181262882,54,55,7284985,Dmytro Antonenko
10919,Inok,,,3,,,,,ES,Z,-1.50481452094546,51,52,7296188,
5831,Insomnia,Ángel Méndez,,3,,0,,,ES,P,-1.33617117307788,70,71,7290760,
5055,InSTinK,Francis Dufresne,,3,,0,,,CA,T,-1.11619322790991,79,80,7291423,
8470,InTehFace,Hunter Kelly,,3,,0,,,US,P,,25,26,7288341,
8680,JoCeLyN,贾思,,3,,0,,,CN,P,-1.97691965153051,165,166,7289709,Jia Si
4945,Keiras,Martin Kryl,,3,,0,"",,CZ,Z,-1.8484517643955,201,202,7284656,""
3006,Sanchez,Peter Lee,,3,2874,2,,,AU,Z,-0.722216543925638,38,39,7286011,
1098,Cham,Pablo Cham,1997-02-19,2,4923,3,Cham,,MX,Z,-0.98511074797094,107,108,7284847,
1488,ChRh,최인규,1981-09-15,2,226,1,,,KR,T,,25,26,7293241,Choi In Kyu
12586,Nerazim,Никита Белкин,,3,,0,,,RU,P,-1.7312612684592,53,54,7284731,Nikita Belkin
10376,Nesnow,Thomas Nyssen,,3,,,"",,BE,T,-1.59042388075673,74,75,7286187,""
11860,NethuNe,William Taylor,,3,,0,"",,US,P,-1.76262266543234,81,82,7301852,""
4441,neuro,Håvard Nyhus,,3,,,"",,NO,P,-1.47887816420297,137,138,7292081,
11441,NiV,,,3,,,,,CH,Z,-1.37798413799092,26,27,7301848,
1742,Comet,,,2,,,Comet,,KR,P,-0.81846218432461,52,53,7287739,Shin Hye Sung
1723,Courage,钱赞企,1988-08-24,2,4525,6,Courage,,CN,Z,-1.26481249440301,163,164,7295635,Qian Zanqi
1789,Divi,David Couet,,2,,,"",,FR,Z,-1.16900508450796,69,70,7300743,
8345,rainCzar,,,3,,0,,,CA,P,-1.66855743176329,70,71,7300969,
18546,RaxCity,,,3,,,,,US,P,-1.79460493735689,30,31,7301687,
7992,RayReign,Brandon Bernatz,,3,,0,,,US,P,-1.63144131356267,149,150,7299485,
13589,Seb,"",,3,,,"",,UK,Z,-1.92103654160805,87,88,7296051,""
4263,SeCReT,,,3,,,,,MX,P,-0.892507168105807,28,29,7290959,
7904,Security,,,3,,0,,,AU,Z,-0.870429468961177,30,31,7294124,
9852,Seeker,Michael Suh,,3,,0,"",,KR,T,-1.91802973120942,98,99,7288185,""
5932,Babysky,Steven Barrezueta Ortiz,,2,,,"",,EC,T,-1.31553391202597,93,94,7286889,
5592,Basior,Grzegorz Basista,,2,,0,"",,PL,T,-1.10475990554524,52,53,7292507,""
1950,FaKe,"",,2,,,"",,KR,P,-0.858680583627051,63,64,7285161,
2402,Ashbringer,Слава Чекмарев,,3,,0,"",,RU,P,-2.02177514569387,267,268,7284397,Slava Chekmarev
1505,Azndude,Joshua Kim,,3,3037,3,,,US,P,-1.28082374819489,125,126,7296332,
9368,Azraiil,Tayyip Akkok,,3,,0,,,AU,P,-1.73074799129625,81,82,7293911,
16284,bagheera,,,3,,0,,,FR,Z,-1.91080911544374,30,31,7299276,
4817,bai,Marc-Andre Giroux,,3,,0,,,CA,T,-0.946444507107492,26,27,7297684,
6294,KoNtiNuE,Sean Andersson,1992-04-03,3,,0,KoNtiNuE,,US,P,-1.05470116695902,49,50,7290894,""
10294,Kookiez,,,3,,,,,US,P,-0.735360057281472,27,28,7287125,
5034,Cube,최영완,,2,,0,,,KR,P,-0.74220369170686,28,29,7292786,Choi Young Hwan
2866,Denorian,,,2,3719,3,,,NO,Z,,25,26,7292846,
3534,dippa,Alex Walker,,2,3554,2,"",,AU,T,-1.12382978047797,83,84,7299769,
19096,Accuracy,,,3,,,,,US,T,-1.97757395723171,26,27,7293380,
19477,Acidstorm,,,3,,,,,RU,R,-1.96884083153844,38,39,7291708,
4283,actioN,Daniel Antonsen,,3,,,"",,NO,P,-0.908409177256991,44,45,7288448,
10998,Samosel,,,3,,0,,,FI,Z,-2.66864149514652,150,151,7301664,
7483,Doc,,,3,,0,,,AU,P,-1.091638211283,85,86,7292169,
12243,DogofWar,,,3,,0,,,US,P,-1.48299929496428,35,36,7302394,
8008,Doode,,,3,,,,,FR,Z,-1.45373281293649,26,27,7291475,
15720,doodusmaximus,,,3,,,,,US,Z,-1.69755306131152,28,29,7302391,
3417,dOpa,Donald Pang,,3,3511,2,"",,US,P,-0.712356101013601,37,38,7290720,
5013,DoubeLift,,,3,,,,,KR,P,-0.76387090071292,28,29,7299182,
5048,Sampro,,,3,,,,,CA,Z,-1.11538871401781,58,59,7294425,
4297,Buffy,Mikael Nilsson,,2,,,"",,SE,Z,-0.990699738168991,41,42,7298353,
4293,chikuo,,,2,,,,,TW,Z,-0.901065038352268,27,28,7298540,
4426,Civi,Simon Barane,,2,,0,,,NO,Z,-1.52579269241126,105,106,7288940,
14619,Clarity,,,3,,,,,US,R,-1.62743675604633,28,29,7285093,
8051,CobraVenom,,,3,,,,,US,P,-1.23544419590417,31,32,7302602,
5947,coco,,,3,,0,,,CN,Z,-1.09900844892864,34,35,7292399,
4602,CombatWombat,,,3,,,,,AU,T,-0.798898794909797,28,29,7288137,
4096,ContemplateThat,,,3,4471,2,,,US,T,-0.902322662219146,28,29,7297097,
3066,CookinRelaxing,Zachary Feldcamp,,3,2570,2,"",,US,T,-0.797448469078649,40,41,7298239,
7262,류한수,,,2,,,,,KR,P,-0.729170506974624,27,28,7295628,
6986,박현우,,,2,,,,,KR,P,-0.790813514391524,27,28,7298456,
7019,서지우,,,2,,,,,KR,T,-0.766986023370818,33,34,7298849,
7638,성주현,,,2,,,,,KR,T,-0.706183392216181,27,28,7286289,
5881,Child,,,2,,0,,,DE,Z,-1.33064977510444,139,140,7294587,
5309,Clannad,龚勋,,2,,0,Clannad,,CN,Z,-1.45807742045835,151,152,7302401,Gong Xun
9896,FuttePower,,,3,,,,,DK,P,-1.2876276796481,28,29,7290148,
12238,Galios,,,3,3317,2,,,US,Z,-1.45244928561115,147,148,7291523,
3296,gamfvr,Joseph Luce,,3,3176,2,,,US,T,-0.621705790260115,32,33,7293637,
3939,Gasaraki01,Blake Snow,,3,4467,2,,,US,T,-0.826123426051271,25,26,7295294,
16286,Gaspard,,,3,,,,,FR,Z,-2.05781289769652,55,56,7294794,
8220,Geeden,Drew Morris,,3,,,"",,US,Z,-2.00971782928404,190,191,7290375,""
16278,Genesis,,,3,,,,,FR,T,-2.00638986043589,28,29,7295353,
5965,Geney,,,3,,0,,,MY,Z,-0.958397736818423,27,28,7298063,
12439,Genoob,Stéphane Martignier,,3,,0,,,CH,T,-1.49550272104016,25,26,7290043,
10907,Genoxell,,,3,,0,,,AU,R,-1.28017308471708,28,29,7290073,
3784,Gensulitor,Matthew East,,3,4204,2,,,US,T,-0.921700231386505,56,57,7286239,
8042,Ghost,,,3,,,,,SE,P,-1.50654428302457,49,50,7290630,
7857,Ghoti,"",,3,,,"",,AU,P,-1.20443639509717,25,26,7292832,
6980,한경수,,,2,,,,,KR,T,-0.832238093776976,27,28,7291408,
7360,홍성우,,,2,,,,,KR,P,-0.731987499538632,26,27,7298421,
8049,Ideaus,,,3,,,,,NO,Z,-1.53053387268048,82,83,7284986,
8860,IIIIII,"",,3,,,"",,AU,P,-0.91472952424701,26,27,7296156,""
12432,Ikayami,,,3,,,,,CH,Z,-1.41868859027746,25,26,7292710,
12641,IKizzy,,,3,,,,,US,T,-1.40828744576449,28,29,7302501,
6589,ions,,,3,,,,,,P,-1.06173546829136,28,29,7294725,
8356,Creature,Adam Block,1995-05-12,2,,0,,,US,P,-1.59572030459084,214,215,7284777,
8450,Crebstar,Paul Allen Renton,,2,,0,,,US,Z,,25,26,7285223,
7982,Crow,Clément Dumont,,2,,0,,,FR,Z,-1.36348191547558,177,178,7297703,
8251,dom,,,2,,0,,,ES,T,-1.50505776922364,77,78,7292891,
3781,Ailuj,Julia Childress,,3,4207,2,"",,CA,P,-0.877705775489847,34,35,7296257,
3555,Arcanewinds,Tim Seabrook,,3,3615,2,"",,UK,T,-0.871055492267192,41,42,7286933,
12112,DaeDaLus,,,3,,0,,,US,T,-2.13405278883404,137,138,7292826,
1546,ekSi,Keavan Canu,,3,2193,2,,,FR,P,-0.900367988921563,49,50,7299074,
3541,Riddlezmethis,Vaillen Fung,,3,3542,2,,,US,P,-0.743346058456512,28,29,7285963,
12780,Rookwood,"",,3,,,"",,US,Z,-1.93776046083982,62,63,7300705,""
10381,sOrn,Nicolas Berthier,,3,,0,,,FR,Z,-1.28574039359759,31,32,7297622,
6097,South,,,3,,0,,,AU,Z,-1.41809584602119,105,106,7295986,
1181,Disturbed,חנילי שרייבר,,2,,0,,,IL,P,-0.890456602657824,27,28,7300720,Henili Shrayber
1471,Effect,Arild Bramler,,2,1882,2,,,SE,T,-0.935769710899406,57,58,7290170,
1086,eSato,Лев Кучеренко,,2,3396,2,,,RU,P,-0.992321431412981,51,52,7285024,Lev Kucherenko
1134,Garnath,Михаил Костюхин,,2,3028,2,"",,RU,T,-1.79216485464218,217,218,7296753,Mikhail Kostyukhin
